channel_id,channel_title,pagerank,betweenness,degree,num_edges,cluster_id
UCs9-XIXPfAF465u3OVdMILg,Christo Aivalis,0.004100250919847159,6.316059224719398e-05,0.5038167938931297,132,1
UCo9oQdIk1MfcnzypG3UnURA,The Rational National,0.008872103623389686,0.0006079642233893354,0.6908396946564885,181,2
UCVNMhqOqxZf-gyGrR3C7p7w,Marijuana Farmer Cannabis Oil Man,0.0006050740167199476,5.849492556520722e-05,0.022900763358778626,6,0
UCPwOPM0PbkY0S1V_OqA-xjg,Canada Soccer,0.004198995795719558,0.0005381533151999065,0.6335877862595419,166,1
UCciQ8wFcVoIIMi-lfu8-cjQ,Anton Petrov,0.009443996591920228,0.00017548477669562172,0.648854961832061,170,1
UChpiQjL38lHQfMkxHbo3_uw,Cannabis in Canada Inc.,0.0015852689556025358,0.0009269008413520126,0.23282442748091603,61,0
UCZG-5TSNgIlZtsm8o9qVtzQ,CARAPS رياض الصيداوي,0.008623261548660992,0.00212726545972137,0.7786259541984732,204,2
UC1c3005U60gq2DQAbsT1vcg,The Cryptonomist,0.003577239073313518,0.0021982253753772573,0.8282442748091603,217,0
UCkcR6LmTzCs93pmZ76bEy_g,Matarife Oficial,0.002825295815476482,0.0008808360874694121,0.7442748091603053,195,0
UCbmEhYKp59upSfnZcVqq7Ww,Hijo de la Luz,0.007555473267916433,0.0007682333557563883,0.7595419847328244,199,2
UCTX3vhdI6yhZ5SDMtAogOxA,Investigación y Postgrado ULS,0.006130166730488063,0.0008688817673638241,0.8473282442748091,222,1
UC1D9gjLa1t4x8v5NcMeo_BA,Datasur,0.0016045103467713612,0.018091401106668285,0.5114503816793893,134,0
UCbQHYpDdvTDgBk-8oGyydWA,nutrete con plantas,0.0008843025755235661,0.0010150262321886438,0.14885496183206107,39,0
UCaxIsKnhxr6bfaJFQc67-rg,ShanghaiEye魔都眼,0.0012893818417946106,0.0035424596559105645,0.33969465648854963,89,1
UCRMwA2NhuU8HxWx-MXQOHdQ,Pabón Abogados & Asociados,0.0014082432178793933,0.01798079463035154,0.5305343511450381,139,0
UCrymotzGCOewG4m9wLy4EmA,Medios Nel-cf Medellín,0.004224748608525866,0.0050601360331991195,0.8511450381679388,223,0
UCd7oY7eGJOfz2rrJlNiIgeQ,UNIC School of Law,0.0013684095102018336,0.002928437029516261,0.27862595419847325,73,0
UCVDuTK6xS88_wGEEPHupwaQ,SugarApes,0.001893566801221371,0.0003460949762608094,0.1564885496183206,41,0
UC7zuliu_B_qMonebL7IOpRg,Spreadshop Deutschland,0.0015872416848630821,0.0050892326162134,0.46564885496183206,122,2
UCk3Yor3bEwoNFmdAIGctMtg,Ministerio Evangelistico Unidos Por Las Almas,0.002617569580364702,0.005103438526707807,0.40839694656488545,107,0
UComm7W4UIS_sIP4QIj-afQQ,ECDF - El Canal del Fútbol,0.0019703920822276427,0.0018014347969599353,0.41221374045801523,108,1
UCoZFR4ew2PLX091Cxl8HT3A,VozMadridista,0.008685510071273037,3.655932847825451e-05,0.6450381679389313,169,1
UCG16P1MY-S4zW2p7PPee53g,Group 73 Historians المجموعة 73 مؤرخين,0.007360071261504236,0.0012264784244252528,0.7786259541984732,204,2
UC95s_u0YBGgszRhQI_hc56A,أحمد الطنطاوي - Ahmed Altantawy,0.0022385615981785965,0.002516616504946767,0.6564885496183206,172,0
UCxwVffSDrlpWS6jBCv2q2Bw,Ajuntament de Riudellots de la Selva,0.002146244637381157,0.01576843298129602,0.6679389312977099,175,0
UCi8XXfzlkhr29xCGRUY4Udg,Ghodye,0.002468324694005049,0.0018482771619562001,0.6450381679389313,169,0
UCHSOfqMtzD0_3i7_593NGGw,💀 SALVAJE 💀,0.0034156102875419958,0.0027933300000510673,0.6564885496183206,172,2
UC9PaqdwkcwhqwvgrLk0k-VQ,Sila Inglés,0.0013482589585665189,0.009395996950835943,0.3244274809160305,85,0
UCfeBWidHkfpo_CMBpjBCrcA,Canal Tirant,0.0046251001422668945,0.00016086104530431983,0.6984732824427481,183,2
UCsLF69vUi0gpZl1sM5C4UsQ,Concejalía de Igualdad. Ayuntamiento de Cartagena,0.0022242609856928494,0.011750436169142855,0.5534351145038168,145,0
UCxfusAsd_n5AMFheiipyaCw,Romain Molina,0.008959658470166464,0.00040881453533905934,0.8167938931297709,214,2
UCBeIuQX299e1MxFuSszHxtQ,Urdaibai Bird Center,0.003720052969531532,0.00816352395715386,0.6870229007633587,180,0
UCPhHoztv_7BUt_IykIjReVQ,Jordi Sabaté Pons,0.006734298644417047,0.0014301787729005418,0.7709923664122137,202,0
UCIPMa5b4VwJSBbWtvcHLazw,Est_Art espacio arte,0.0011681466032151247,0.01949946913533823,0.4541984732824427,119,2
UC-IL2TrWnqqT5pkieuA0dRA,salicru,0.0008469019028202434,0.024756340780294463,0.2595419847328244,68,2
UCS5gWLAaKdiLQb0m_FGxCDg,Canal Iker Jiménez,0.005162289597069095,0.00039321588852167077,0.599236641221374,157,1
UCFqLPdQm-k5uCI9gFaxraeA,Eugenio Monesma - Documentales,0.009559724833236118,0.000734459499924096,0.6984732824427481,183,2
UCoL-njX4mEWsaHlXFzWvUZw,Miguel Charisteas,0.00658194772759099,0.000787500596660902,0.9427480916030534,247,0
UC-7JB7ysqPxwOAYi9r8hU8g,Michael Rahal,0.005725974117756086,0.001557549257601903,0.7709923664122137,202,0
UCQwFuQLnLocj5F7ZcmcuWYQ,MetaBallStudios,0.002193776231201981,0.00710401246068527,0.6870229007633587,180,0
