author_channel_id,cluster_id,pagerank,degree
UCGqJ1YW1b_yTAHmqIX9QwDg,19,0.00024803195101426296,21
UCb4pLl4EVgsPQsXQXkrtVOA,32,0.0002478527030015705,23
UCi7p7ZpRIcvKysIjt1GxgBA,26,0.0002476966864777152,27
UCl6yUQpdeS9LjO5RVfPfH9A,19,0.00024649875573232925,20
UC6_PL7JA5hInLFnCQ9KXsCw,28,0.0002461735551654303,44
UChBElz7b93B7c3tHjqRnATg,13,0.000246022252858357,35
UC58A1ycdS5EJFDHMZUrDaOw,19,0.0002459905191745982,20
UCcZXWzRXUFeUyudmQz10JNw,37,0.00024589483852210275,3
UCERNiD8xWeMwVsclziV9RHw,80,0.00024589483852210275,3
UCT9WXRn9c4fXwg9M4BPddkQ,37,0.00024589483852210275,3
UCnX7te12UyKYbibPcoX0_mw,80,0.00024589483852210275,3
UC3yzh7nbIh_Sec3jrhmXpZg,49,0.0002458479300185319,17
UCJh7pehiNY-7vG8v7zg1sjQ,12,0.000245704380209099,14
UC9AKaXnyXF8iN2mNPEBOZjA,56,0.0002455809087299157,16
UCrsXfbNxO4YNLJg-9vVKDPQ,56,0.0002455809087299157,16
UCEtZR8dfdVrx4Pkv6pNOfwA,65,0.0002454675779659198,36
UCU7nmduwRZzx-iAP_avLBvw,19,0.00024543929894362286,19
UCtsWClWguigxsHUXN48jF_w,13,0.00024534409704061745,34
UCSUYMqSWXsvKfl_XqV0RpxA,10,0.00024528629125060615,41
UCkAWD8F1rDInPWhFVR2Os0w,38,0.00024514537684810383,7
UC-PvmVnGhGzJJbT50y72CxA,0,0.00024483421913797755,24
UCR2thZm-GCwW1AUKagPr6Gw,84,0.00024427599479667,12
UCjdZ6tqbUjRnGiss-BzPVzA,84,0.00024427599479666997,12
UCYLZez7eJ239J3qMeF50hkQ,10,0.0002440531907818469,41
UCYQgeWpPDf3zsDfoUeiHB7g,33,0.00024385638858916983,28
UCoB_zmCK3_nK03L-aKdoMbA,15,0.00024381515078006143,45
UCRVpoe9Qvw4lVYnnayKOONA,66,0.00024372157496096888,6
UCeJLCTRmD_Tw1GbTCktuDSQ,9,0.0002435975763341941,26
UC0p5eYFOVWD6WK-beUxZC9Q,61,0.0002435747803826798,9
UC-C7g4sDSpUPIAgUsVXMg3A,14,0.00024319241317682878,3
UCIT2j793g_1w0uaITDf1FbQ,9,0.0002428472203154566,24
UCd_bWLW3iALwUv8dH2dfohQ,4,0.00024277792190050565,15
UCpNJKU-yf9RfXN0QUiAiP0g,24,0.00024257023603114697,43
UC0bKBi_axxZvtIioY11xL4A,13,0.0002424851763709512,35
UCTif3mp5nQZ1I7JvhoVabrw,32,0.00024247187993206476,24
UCoZALbBd7sne-arJddG3jmQ,33,0.0002423101143945704,25
UCaygCkW_YJrt6GbOUP1tMpg,81,0.00024209636931343058,10
UC_fCgHrjsKoJ2mvZgsqeaFw,10,0.0002419446384073009,42
UCNlK4lFN3xBbGUkXq46UpSA,49,0.0002419411139272519,17
UCO4y-peaHTZwOJqQd_Okyew,26,0.00024150016326870903,28
UCCkI8KtloIPcMFBOkfPM87A,26,0.00024141831885367914,28
UCS1rCUaXycQG0KeXwD_G8yg,40,0.00024123139612404243,4
UCoypBJaowZpuIDmg72BE5RQ,28,0.0002412306410402681,40
UCjSrxQOCmze5mniI12fd3uw,77,0.00024103841929597265,7
UC54HBV3TLD52wmfqSrRNcug,55,0.00024101407138553285,7
UCmeebutYVQ-36MN5MWDnpuQ,6,0.00024077383113950182,12
UCh0ANVo2izeI6Q7zAu4FQ-w,32,0.0002404319821222856,25
UC3QTcRrjVgDLyFxcJolobzw,78,0.00024000907661288643,17
UCRXQDFM60osLVkZmDwm67Ug,12,0.00023993126107503922,13
UC1KaPVJLc6TgASdltTHkESQ,41,0.00023968966568424857,18
UCzPxz5vd38CHSY8igfN_odw,28,0.00023940868874553268,43
UCcNuOAOmTPAAQ9PG8GJq5Ag,11,0.00023917162009029033,3
UCf0xYYdjOVv9vjByosLzxYA,77,0.00023899872342765231,7
UC8PY75mgRU0wk0a4Q4uPnMg,68,0.0002386183873776737,11
UC_I7r7yDIgzgMDRH8PtPBxw,39,0.0002385324440176571,11
UCNTIzm-w5CWu0BKl15boxJg,29,0.00023852319186546127,22
UCkV5AahEsPKnqNGzScbvlbw,28,0.00023843496934164104,42
UCD4IlSrJMQ4b_MyOT-JeNHQ,67,0.00023843135416263612,22
UCYKPaKq7-7Ov7jEBE6XM4Sg,26,0.00023831241859876981,28
UCnDin4a_6rxT2uWWqOUvXdw,17,0.00023803735468897364,8
UC6VRLrb_pUh91H9ObBl6IsA,8,0.00023788161517770417,84
UC9a0SpvkecVZHbc8ffFrmhA,6,0.0002377856067008555,11
UCVaFaabC4WUHG454iPmJKjA,52,0.00023763793218435278,29
UCpqgSuOeu38bocSyByhlRvg,8,0.00023758697395851052,84
UC-V-S4ja3PfvQNPWtRcr8dA,26,0.00023746903507082472,27
UC3rgc0XROo-F4wAOmUDN82g,47,0.00023728909454622833,3
UCkL7FmwEuKmpu4lDErmMOLQ,47,0.00023728909454622833,3
UC4HeS3IdxdiqvyMw1-0-7cw,77,0.00023722554943602576,7
UC7BbaK-GOjj9xZWZ-ZzY6VQ,4,0.00023709452708900832,15
UCr5cHVIlNB-Q55u2pLtluNw,0,0.00023667273681662838,26
UCiaYHgFznzcDIA3PSZFcC0A,87,0.00023663912192082857,2
UCNGhUt9ViiGSjJHVOYEk7jA,17,0.0002360302347997098,8
UCB6-R7_fhUWQPfbQgEQynuA,26,0.0002359773240250862,26
UChP_n2Je4o2U1DvqPTLuGxA,13,0.00023596580100730574,36
UCzOlivrxhfOEj1W6JqNVyrQ,88,0.00023583598544280024,4
UCxPuxuyNq4t1UR_ON4BGUIQ,4,0.00023560366185133472,15
UCqz-rkpgIlJdygSwRWyV4TQ,10,0.00023552374870084892,38
UCmysN3fD15BLhk7_gH1Mb9Q,29,0.00023525130403829691,23
UCIVaxjLD6qVfiSSmu8eG40g,7,0.000235246624981777,12
UCfYgC5CFviibDIkRsYKUggQ,19,0.00023524075532577982,17
UCrqDo_WIzTTd_lETzQxPmgA,33,0.00023523239184696583,24
UCkk9qshZORCX4eS6sx2Icvg,6,0.0002350904973017889,15
UC5zoWhICAZJcxZQKMchz7bg,6,0.0002350904973017889,15
UCh2YkpuBsLoRnHjvQzIyMOw,6,0.0002350904973017889,15
UCuUqPqb2hTUEG7ikhtWZk4Q,8,0.00023493556367148994,85
UC58eSRLCq4PNX9w0w-arF8g,12,0.0002348902970026784,13
UCcEgwgYnqdwbGNsQ-CFIGLQ,26,0.00023488627338504655,28
UC89hUUXoiEcQ_eSH5958fdg,61,0.0002348481604174376,9
UCiy_Hfjhh3bvcYKhaaIaBHw,86,0.00023459630700333603,4
UCbGC2Kl-z0Mn6xMEaLvPNIQ,76,0.00023413765066004086,3
UCEtZplYPsLrgtkaS1cek-RQ,65,0.00023412462248223942,34
UC024p7iD_CBd024LY-P2cvg,29,0.00023385629444071758,25
UCJusOZz4oAzAtv3OATmwd2g,33,0.0002337997602946575,25
UCTslTGJl5AVpMqhi2cMbs9g,34,0.0002337042057556018,8
UClwVdg76eYJq1Xtty94jR2Q,8,0.00023361882027968258,83
UCOgFfhUs7LyG5g_Ns-cCO3A,0,0.00023344569965655178,25
UCKahqEdLRkOwntdMpdkGRrQ,102,0.0002328154941891143,6
UCjT-lgtREDyCK5v1nu6OGDw,48,0.00023274702375099038,12
UCvRaneBve4J85gwEP91LWAQ,15,0.00023268559399829556,41
UChfQckcM2K5g8wXqPHLRwSA,13,0.00023233269726137087,31
UCW5c5HozCqZzrww5ulKmtpQ,13,0.000232258601746746,34
UCqP2iZvL4KCr7Gp9aCkDDIA,19,0.0002321776396514529,20
UCK9eoVs1tvafYNLbkz5WzjA,48,0.00023191036160865724,17
UCLQ41fOogT8Rx_nPF5XwKUg,65,0.00023185469123975704,31
UCZlumCITP60Hvtb_XCK26FA,25,0.0002318429952813218,12
UCa2p_aqex1uIWd0jKruprHw,48,0.00023177841281018987,14
UCaKAAsKkY5YV2TCEx_bkmog,49,0.0002317315279476025,16
UChCZ38Mc7gMFJf5-VaoHJ0Q,0,0.00023154678395985914,26
UCESPngQXx0HOsUQt0qFj0fA,8,0.0002315172736095433,86
UCU7f1MpeCEmKJu2KzTys3cw,102,0.0002314440221285558,6
UCerlH1P513dAqB3tFGCfCZw,15,0.00023141584894732005,40
UCvqfzOkVBnJPtkXcPd9tfwA,100,0.0002313488637108278,12
UCS1Q_G0Hx8nAvZzVF8X-evw,28,0.00023128725882493647,40
UCVr7kNNoTMJ39-5iJeOfVXg,33,0.0002311254158626143,23
UCyS9Wqvpe67owrYK63nKHcg,7,0.00023110225389268412,12
UC6RUwcKiZjNexQj3Z9PSpPQ,13,0.00023104735737253666,33
UC0f6Ef3hXu0iYHy11IRM3RA,6,0.00023095184489320902,11
UC6Q7h7hkdvlBudIVFcrLFSw,29,0.000230644506903411,24
UC65d_rdxyqK3I9lawxDo4aA,19,0.00023063358678475376,19
UCvw5oiSM8eiMx3sSm-fCuvA,51,0.00023040623394289522,7
UC4AC13NdKK46oE_y4wDVnvQ,71,0.00023021254727852245,10
UC6iD1-V4HsJL0NlI7Q-A35w,26,0.00022992450641820498,26
UCDAsOhujBP4z-pFDDoUKUcQ,32,0.00022981853851446348,26
UCk3SC86cWY500GbH0_RA0PA,9,0.00022977037208463393,24
UChht7grAU_nKk_OWyBH5ZVw,8,0.00022967955868573265,81
UC8ndJ7_5xNvYnhuFi5XCtnA,34,0.00022967095272165804,8
UC-5DbqvLdfBeul7emBDvJPw,8,0.0002296528401592994,80
UCAmcmxL3IshmnOBbLIIuyyA,19,0.00022932088983025918,19
UCDi8AKBzsYo72sPkuIBTccg,8,0.00022925937513111337,81
UCoC5aZB3gmzm6f-XQkecrxg,72,0.0002291971919786726,8
UC7yaCgisHDVH1ayQUH-9qiA,79,0.00022911539615382825,10
UCCYfS64bb-HHkYLV12fOlkA,48,0.00022903117483908132,17
UCh9JFD4KFIvd5pJZygtYuZw,4,0.00022903038237250814,14
UCeWcQwWnNqY1OMWbzD5QY_A,4,0.0002289372826635077,20
UCzS4T7mciJeoWigxkDdq8uw,51,0.000228792617935599,5
UCupC-6uDPT4qjBTRz1lMCRA,51,0.000228792617935599,5
UConpAKKpmWbiU7DNGrd1mXQ,24,0.00022857262203118605,40
UCM6QJbrW1TlhRcB0ARQ8tfA,53,0.00022849716271455378,10
UC6_rLik7Fi5RewSBiypV_vA,13,0.00022838772088281496,34
UCTGo7ivCiffWf1ZRaJRMyww,89,0.0002283039942524207,2
UCC6_jDcNdKFD1rYP_JQcqnw,61,0.00022828610011401185,9
UCZjjv-_i_H2eS4C2PqUyRng,78,0.00022805082589317827,18
UCuUnLLFJIn4F9syDxMwtxLA,26,0.00022795858429454079,27
UCw7y5_FeN96zhdohN_QMCww,4,0.00022785003320403737,13
UC3dIqqTA8v1mwi2YIA9hUsA,4,0.00022765383050716708,15
UCecviSQRhC8MiwqC7sYc7FQ,56,0.00022762701310477973,6
UClK3-RUNT697p8BRCwb43Sg,69,0.00022750235826021943,5
UCCPXyxlOZ-3b3loX1CJN61g,29,0.00022743920911570177,15
UC5XrYAKY6F8NmoqnSPvRgNg,6,0.00022719141843188692,11
UCxNHvyzWzeEemYei5dhymCg,25,0.0002271168710366937,10
UClc8KPdxgp8jSTNL_9NZb8g,9,0.00022653875161400674,26
UCO98UFxED2pZDn6u1hDbsyw,8,0.00022651741330715505,81
UCVyKi8cPdjJuBdbv9t_a7ZA,41,0.000226430481729704,16
UChzfSoy87-4yDQJ5yvM4dXg,28,0.0002263557068233469,41
UCi5d6eLACvlR6dLlODT-oyA,29,0.00022614016720836028,24
UCqYznF9amGIuIYUwn-7ef2g,69,0.00022601547038484507,5
UCGAYMJGXTFKl_mnGMTVZhvQ,8,0.00022596325379257645,81
UC-clhAHhmK58OWP2xe4RvEA,6,0.0002255987772395722,10
UCWU90MzhMNxlef0kYgY9lrw,26,0.00022552685088019547,25
UCKc5ld5nf0wtIFOcCc5dtxg,0,0.00022515222760533226,26
UCzrnYhT5svFCaTg5L1KeEPw,53,0.00022503971842588347,8
UCTn8X_-LjGbMrKvuwYlEgCw,45,0.00022487527721398636,5
UCOHKihY3wYZdYWev97USFbA,13,0.00022479591939539507,31
UCOQT2hyOECksVZQHAmAn0SQ,8,0.00022467537240939396,80
UCo-qC52JBQya08eKHXJUOmw,33,0.00022465600892563944,24
UC8Zk3eS69rsSbHZLk46iKIA,8,0.00022422364155139543,79
UC8Bv6IrlQy6i1QJMIfkKHOQ,33,0.00022412575797388194,25
UCThQie_WiQpeKVlNhIBTeow,15,0.00022398286956857783,39
UC83eKQZUar5NEr9OUV6zRdA,4,0.00022393950304215514,13
UC53n2HOTqMxG8iDUv2u1kug,41,0.00022382515992274836,15
UCqaPOx1D-zg0fgxlChX2A8w,40,0.00022350586027038925,3
UCCl7_02LPVU9Jo6fh6yYRKQ,49,0.00022348624883626448,13
UCYkj5pEV7gFi2CpCI-94jvQ,4,0.0002234467229071272,20
UCZMt0PNVSUMxoSv8v1aF5EA,81,0.00022334099740700615,10
UC8uDnJZEksc2CGpZGC0fDxA,81,0.00022311611525634398,9
UC-I2jjmODOuSjfw4JHZ9jyQ,18,0.00022307353308813308,2
UCvd-y2d6t0vFZqV2klc2cOw,44,0.00022292822270982113,2
UCZys-FEh1c0pMfgi_tjiPOA,34,0.00022278062609260116,7
UCJDg1Q2Crk7uNhBIoidtT9g,8,0.0002226804171373005,80
UCMvM32OtN7ywPhwElYIwmNA,28,0.0002226608374058434,38
UCpX88I1iSlNkeQOfwb_Ka_g,39,0.00022221771855347391,12
UCr3IHphOIzAin9Wnj5lI5lw,39,0.00022221771855347391,12
UCyN_P94X5rWVP_71kkF6FYQ,66,0.00022215598693567585,6
UCkGIPZa9n55o2z88Yao-OMw,46,0.00022200780154287765,4
UCqEGXBtvxI-jdCeIlizbdfA,46,0.00022200780154287765,4
UCVYZmXwnRFyQoZWWaVrRxig,0,0.0002214375180380981,21
UCmVOVXaHhi0P9_B_H1hmbNA,4,0.00022141990306544107,14
UCW9boPY15ASTlomfK1xXYjA,33,0.00022110532013850355,23
UCximUOMcOxGYiv6QERT-i1A,79,0.00022072069826445357,10
UCpQDJZPXri_lUZjdl6N8LNA,29,0.00022071464275703296,14
UCCupjeSwD8r7eKOTtnLFs6w,13,0.0002207061301213104,32
UCr-x4ytm62m6pi3iqVSUKFQ,41,0.0002206855562322345,15
UCOg5fB9l0wyhE3yQN2xTP-A,24,0.00022053372382705607,42
UCj_t1couimMk48dyBDyvtbg,15,0.00022052686257736505,38
UCcKWAeH-snirTYo7v7byPpw,8,0.00022003676240615463,81
UCVmN1DJ7Y-aSFHv8eWML7og,29,0.00021998783809060515,23
UCZaE2y88QvBTsElvs1kcF-A,13,0.0002198762533287962,31
UCBfcfuebPtVAUbqDpVnpm7w,52,0.00021979016535141128,32
UCCfFRM0Jgl6Oe_NrfWxmlPw,25,0.00021972737459723942,10
UCWxaktT3G4ueeM7AqH2KgTw,78,0.00021944827416401583,16
UCOODUmc573t-yO8MReJx4mw,102,0.000219409035549896,6
UCp-IFeJbqD952gGVvqToHKw,6,0.00021938682870760874,9
UCsusDP0Sav5MTXQoAYIWRHg,12,0.0002193165209251791,14
UCuVBWualkavITKyDOdyIZUA,6,0.00021926549467811112,10
UCxV3iFKlUmGf5IWwzfdZd6Q,100,0.00021879010890292065,12
UC9KWbcLoV8u6D5b31rh0A6Q,45,0.0002186821720793421,5
UC5LnAzcpxBEUgHwxD7PNRtw,26,0.00021853600832599264,26
UCubFFO_sYBHKMltdbdpe6oA,68,0.00021843049229331083,10
UCoWfErp2im8uwy1dlF1azng,81,0.00021834092438848226,10
UCg7emyOrSr8aPS9AT9vtdZA,49,0.00021820629413558604,15
UCzUJ9OTaXAK4VxqlbPBWkaQ,14,0.00021807270390677644,3
UC-OGPBeeYQbCFaY9FbWBEWw,22,0.00021803074007743973,12
UCB9WAGooz2HWBJmnpQAY2Vw,48,0.00021792486437737754,15
UC3705fUD0sgnnMcvJmVuodA,79,0.0002179049348119122,10
UC6Q4ojj-pY4ZK8T7VOJj-mg,8,0.00021775399469258996,77
UC0-aOAF5JFijzia_S0rU_BQ,8,0.00021762898755644603,79
UC8JMmiReNOuHTvSIwzDKKlQ,41,0.00021759628437662522,15
UCrjjEPiNc_3byaVlG8lf77A,8,0.00021754261914513537,79
UC6sjmvCu2shh8RAHshPDpOA,52,0.00021753690646621242,30
UCjKcM2IF4VsJ8VpPNw_t1Uw,65,0.0002173485154826727,33
UC4Qmsm4yqJrqgoERnPnofVw,87,0.00021715391904387642,2
UCjIcLduAR3ZE2u6PW8q7LXQ,78,0.0002171291233620374,17
UClhkK8KgkYJMwuHVYcvLiNQ,0,0.00021712520785730218,24
UCBXEiaOAJvUj9_K0Ih-lOcw,19,0.00021700579899590176,15
UCILoGfLe_kE6VVmtbDvc0Jg,13,0.00021689381406692377,32
UCSCaZ8kVhp7Ha_3fzy4OqAQ,6,0.00021669876891726922,11
UCMC4BYBGYl2LfTEqrAQuABw,90,0.0002165239895122182,2
UC3T37tk858b8AAZNyAfea0w,90,0.00021652398951221816,2
UCSrfrF507vmoBLDI1mgZZOw,67,0.00021627890024010228,19
UCwmn5V4NHGFdLzGAiyyVNWQ,71,0.0002162277444940796,10
UCAFfHOopcgMQH-LVG29QoYA,30,0.00021618032320459577,14
UCg3xcztCHI9hZiYwgvB8yBg,30,0.00021608330486872144,15
UCzxdH2eM6KuMH8YPXdtDtpw,50,0.00021603187390811942,5
UCmPCVdheDyFBLPwX7_nuqvw,8,0.00021602048234222625,76
UCJDLbSk--KCSDAhvn7-Zv3A,72,0.00021585680649521772,8
UCYL67wOigH3eB2Eea0Kmm8Q,72,0.00021585680649521772,8
UCo2SFphd1RgAidnZ3V5Cuig,51,0.0002153028320175052,7
UCrlBcoKTRv66fEUBzYN0efA,19,0.00021520965640990365,16
UCLD__zHMSKUPM2DNv-LLpWw,27,0.00021459890904097897,14
UCu7-iihuIXDVVpZnWjUWEqg,22,0.0002145966551974195,9
UCEdaFh45GmmxD_irzJo2zbw,95,0.00021437177341019213,4
UC1A7CHi-qQ086gxJyZorPsw,22,0.00021429541957793013,12
UCZ3bFRsn-qeZAdQQqAqGrxA,100,0.00021421559679831419,10
UCNvchoff1sDZxyBscQ4QYpg,78,0.0002141948994649559,18
UC7-1vWePcSE6Cj2JcpJ0YIQ,25,0.0002141608840116376,12
UC8qRjzh2PWKhR0CKTKabymg,8,0.00021415845386161476,75
UCV6x6pGYkn0IdyEePjY5KXQ,49,0.00021412285884869935,14
UCoWzbvXMHjimFWbSWKDMJbA,19,0.00021392013816727071,16
UCSk6vPfHlezplYo32weZaJg,19,0.0002139053425060564,15
UChRdlXC_bGvY843TnrlIgRQ,10,0.00021380631043224556,39
UCxfmZMVeKt3I03V7JYK5e-A,7,0.00021376337696384293,11
UCRjdNMcwk7JNiAni5Yc-P7Q,28,0.00021371918359758735,34
UCZj2UBzZy-rK_Cjfh0L7tiA,8,0.0002135177145633384,75
UCJW9Z4t3qMooJI7C3MQOZxQ,55,0.00021340431176648689,6
UCmt5TKkaJONOYQKE7EY3UZQ,71,0.00021319159484911202,9
UCAwO9kRjxhx0NYMGT0_9PnA,41,0.0002129767793299026,16
UCt0Dz0YxbVe7s3eL5xjdwYA,28,0.00021262313535317894,34
UCa4-z3owhXPcfGhD4-HssyA,4,0.00021261516136668521,11
UCX2lX4DGJUlsTH3-tdWQX5g,13,0.00021255738716021002,30
UCA4-9oXkUBndZM7TKIsriKw,8,0.00021248249134937287,77
UCG3lGtELNLzCFllF5zGx72Q,65,0.00021241274516097702,31
UCmsdx4g5UrpMOlTZp63e89g,65,0.0002123064453880502,34
UCDfNipB9nsHLi4R7vMO-PbQ,79,0.00021198643435565396,10
UC876oNi7bb8Vc6unXeQA2rw,71,0.00021194610827546186,9
UC2sOpmNEjTuZFDnYFldPqfg,0,0.00021188846009109077,23
UCMAQvKyrhLraNbzKbUcv91Q,78,0.00021136780700819585,16
UCElaCnjKoWeElFpT4FGuViw,10,0.0002112051284840175,38
UCQBDQDLMGvQYZ8SA6742O_A,19,0.0002110383374766594,17
UCGUqjJC9KwtCCboq8jvZCQQ,72,0.00021098033074833618,7
UCrFNEzGvGramg97MW8CafYw,78,0.00021060654760153251,17
UCKuGiO8gbAzHULOEZ4XPYbw,4,0.00021043196625035159,20
UCCZQoydHxohTIbY2PM3T0CA,4,0.000210384532110789,11
UCQayxBKB6q9KASlRN5OL95Q,78,0.00021032038035905686,18
UCe1JEBKy9xTS1_9Ni1dDPgw,15,0.0002099444277245595,37
UCp5J5M6xY7SAkydp7puGIrQ,29,0.00020988025476696159,21
UCvMWbxf4rRdKhEn2qOyj-yA,10,0.0002097748238692823,36
UCAmQtra72o8jwDtxiEcu1Uw,13,0.00020934516511449144,30
UCpQ66-mJuXfLwq7ufrD6aww,4,0.00020933805713828615,12
UCd-hv7wGhZpqNLjVYAxWD6w,65,0.00020917187787699895,33
UCTWNL0koXPdn2BEOUdfcpTA,8,0.0002091455420082363,73
UCJvgYw_6L5PtcZywitPQCrw,44,0.000208957870115305,2
UCMFw3cHob0gj-zuoS_NW8Ng,28,0.0002087428083685739,35
UCkddknP8rmRZiHKvZI84Qtw,0,0.00020869928444924025,22
UC3JNfmZV-ynmvn-sPBt3CSw,28,0.00020861877104546943,33
UCJjSj2GVLPE1I0SjDh_PjDQ,4,0.00020846358345700692,10
UCQgREFv1AKi3zLeUIrkm6NQ,41,0.00020812630425685137,16
UC83_pBcttNp7Uq5aMsnPVJA,29,0.00020811399463021253,21
UCeQsbi1BXikI1HChPWMMUrQ,50,0.00020810751196217536,5
UC-R5rSWrWpTKSOfqfw8-3rQ,24,0.00020789121035403365,38
UCOjNV_G9rIe4g2OYD9wQBcw,29,0.00020775497211239648,21
UCsqD5R421w7hFZV8W9SFKoA,8,0.0002077233315761551,70
UCNr5hl8ab7eNoMaijmcKWqQ,100,0.00020770752098293665,11
UCMgyk1nPxeRUxAVMpk8BZJA,39,0.00020768026339716092,11
UCT7W5DR2DuKyOm-eH16KZGw,30,0.0002076468429246729,13
UCoYsjH85-JWHT4ZChEHKjBA,8,0.0002075867382883199,72
UCke002B88sbbqajzUbWMBZg,65,0.00020758273184508737,30
UCjFguB67PJYYJWscMSrTKUA,0,0.00020753025426408403,23
UCWv7vMbMWH4-V0ZXdmDpPBA,88,0.00020751782463656132,4
UC5XVrXqyyRsuPGIDYNGA2Ag,33,0.00020745936988389465,21
UCXBxk-XPSoC9dTzNbXkTWSw,96,0.00020724987240929092,2
UC4F8157NYKHsh3aa_mrSKxg,96,0.00020724987240929092,2
UCJvKZBSTZdHQdVaN3mPpGzQ,79,0.00020722162834145967,9
UCctI7kPbGy5t5EPGNeLPhFQ,51,0.00020711030585269914,7
UCvDZ9SASVBv5wf_vNjzSTKA,32,0.0002069515921578691,22
UCsCfjmA6yAcJi7w648ZQ4jQ,46,0.00020687216209827738,4
UCQCld2bXkp7VeYY2Z6P6Qxg,9,0.00020685810478807742,20
UClHU2R-nz_tt_nhk0YXrKmA,76,0.00020682015442533447,2
UC5HO7Gs2UGqff3v2DVoJBVQ,83,0.0002066984592597773,9
UCP1fhSu4HnpPcEmS01nJi5g,89,0.00020668107798864794,2
UCUNx8Ihhd2YLNQzX9lvMJpw,9,0.00020651182028307374,21
UCSFbRbEBykh8KSE2bpPCk_A,25,0.00020648579664425166,10
UCJYg8KH9qOs7ak_z5cWj0kw,32,0.0002060628705463531,22
UCf9dF60XJVoLT-fpexryv3A,29,0.00020598205483322797,20
UCNrWaNSD8TomtXLXWNa3lpQ,0,0.00020591367719540948,22
UCs8V33r0L-74ZPisbYDaZeQ,29,0.00020588181179308367,22
UC5UxoFZrBSYE5GDFY0L8Heg,86,0.00020587706584040627,4
UCNHju1D9Pjd5LhGOc5KvfTQ,27,0.00020587209870219972,17
UCMVeaTZ2Cxx5U10NU1pVxkg,19,0.00020586750411609643,15
UCy_q3_R4-6bb-7sKh0rOVig,38,0.00020565575305010479,6
UCi7hz2U6vl1aZ3SEwZTiyjw,51,0.0002055052582793197,5
UCXuFhIMLhmF6hiykvGBH0jA,17,0.0002053782208517092,8
UCYmDp7RWWy0XW1hIjsD_IPQ,10,0.00020527796049666587,38
UCFU_I72uM60ogcFDFJVQGLg,22,0.00020520656185725228,12
UC4FU_6biDWZ8ijIJaKjOgZA,28,0.000204912570593361,33
UCkWdPwVfjHcp4f96G818Iog,8,0.00020478359172511776,70
UCdO4PHvun8w453G1lWWnf8w,91,0.00020451034782657563,3
UCmvPvfdvYCt4lrNj712BA8Q,0,0.00020448074068801425,23
UCNRcC6H-fl9FqVvU_Pr8ZcA,17,0.0002042683901061509,8
UCExRrQ8Ud6JAqQkgSaWCU0g,84,0.00020410773483236464,11
UCeA244c_dbWb7eSWuZyp64Q,84,0.0002041077348323646,11
UC3iXVZuCfZFYUFYsSNecZQA,81,0.00020373952980024755,9
UCcaKNUJNEddPut1PXl_cvbw,4,0.00020368923099955256,10
UCZ9DnDbJxI17LDt8gduU_sg,13,0.0002036233850128154,30
UCUWLTvpdEkmfsXuw0eQC_PQ,33,0.0002033697274589285,22
UCCNVt6-gTSB2kaR60Xg-eFA,29,0.00020322503574646798,22
UCgRkG4ijZs8dz6NDv_FuF-Q,65,0.00020283044352278418,30
UCKUJivwJECvb_zPZhBVCunA,28,0.00020273910110232813,33
UCOY2zYdTD-8xtVxqejBoefw,92,0.00020264860395819649,4
UCvVU8Sob6kiqLBUUh1nOISQ,81,0.00020210340057201984,9
UCUSczTKDxUO39GScuFfxFWQ,32,0.00020189582160402687,22
UCfo4OxrdD1uangQRaKAqEQg,12,0.00020174936685870526,11
UCUfITJDh4ldxZRUYN4JNmjg,4,0.00020171714403034456,19
UCo64FyPuQYtucLPKQtREe9A,17,0.00020167788987452277,7
UCeFrYbwKbYpeRIs7QIRIM5Q,0,0.0002015854980334795,23
UC9pu9s4FVwOmhHsmjmGkNHw,27,0.00020149681626369955,19
UCLyCAWAmb0zy8wSQQwc7u1g,100,0.0002013654017357533,11
UClZ18yXEP4DwavvWcYh2Qpg,9,0.00020106965011401092,19
UCJYw44OOSgNd_0ObRBrCRUg,6,0.00020105866803740943,10
UC1GxWGnfbhwiZg2jQHYP51Q,4,0.00020102214139508545,10
UCBmu7gj-porK0Qa_UmSoz6A,78,0.00020092950631553532,17
UCXJvBSEBhglgA3eZjCKzImQ,79,0.000200677955776076,7
UCs8fEGLtG1kYKctfwPf6FKA,102,0.0002006330369757919,5
UCORrKNmQqG6ETkpfYeWLBPA,94,0.00020062562239906673,3
UCy8oUH4qs1PfJ-sBBINztXQ,61,0.0002005538463923316,8
UCfkg2uuCg543gvyIeQcTtCQ,86,0.0002005421906300831,4
UCqpsgPz7rL61iOetX7pT40w,57,0.00020037470069029088,7
UC0b61DhcN27phT9xBOJwybQ,57,0.00020037470069029088,7
UCmevuzU-SVbP9PXHmcKOo8Q,57,0.00020037470069029088,7
UCh916LyCdskCnkoIDhU55Ag,57,0.00020037470069029088,7
UC6ZEV9_8rbwpOzhujC44SkQ,57,0.00020037470069029088,7
UCN_egnphTbUE50ARVmsFQGA,57,0.00020037470069029088,7
UC_bJMEAMeHAHXkfgO5ig3Rg,57,0.00020037470069029088,7
UCjtpCLnQha9wdMYm12D_gTg,57,0.00020037470069029088,7
UCXkpDRzaBpPsYys7YQgFOkg,3,0.0002003747006902908,3
UC5O19P6zPTStwP4_iDt_cRw,59,0.0002003747006902908,2
UCV34rcjrDNXpZYyW3KNN4ZA,98,0.0002003747006902908,1
